time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2009-09-11;0;1;5.541666666666667;1015.6374999999999;79.54166666666667;0.0;-1.0;7.345833333333334;2.8;11.7;3.841666666666667;;214.625;4.262500000000002;2.4083333333333337;727.4401915113871;95.39124999999996
2009-09-12;0;1;2.8333333333333335;1012.0999999999999;85.66666666666667;0.0;-1.0;6.354166666666665;2.9;10.8;3.941666666666667;;240.5;2.4291666666666667;1.5291666666666666;728.7943581780537;95.45687499999998
2009-09-13;0;1;6.0;1019.3791666666667;83.83333333333333;0.0;-1.0;7.816666666666667;3.1;11.9;5.137499999999999;;265.2083333333333;3.1124999999999994;1.8708333333333333;731.6110248447204;69.36895833333334
2009-09-14;0;1;2.7083333333333335;1024.9083333333335;75.45833333333333;0.0;-1.0;9.816666666666666;6.4;13.8;5.6000000000000005;;274.875;7.175000000000001;3.8541666666666665;736.4276915113871;77.65208333333334
2009-09-15;0;1;3.1666666666666665;1017.3874999999999;73.25;0.0;-1.0;11.02083333333333;6.5;15.8;6.258333333333334;;203.75;5.166666666666666;2.933333333333333;742.4485248447205;101.059375
2009-09-16;0;1;5.291666666666667;1001.7625000000002;75.41666666666667;0.0;-1.0;7.637499999999999;3.4;10.6;3.5125000000000006;;265.375;4.658333333333334;2.4625;745.0860248447206;52.80666666666666
2009-09-17;0;1;4.0;1002.0791666666668;72.16666666666667;0.0;-1.0;4.0583333333333345;-0.3;7.9;-0.6375;;292.4166666666667;8.1125;4.645833333333333;745.0860248447206;71.25708333333334
2009-09-18;0;1;4.333333333333333;1010.2291666666665;68.54166666666667;0.0;-1.0;2.6458333333333335;-0.6;6.0;-2.7541666666666664;;269.7083333333333;5.091666666666667;3.029166666666667;745.0860248447206;85.54979166666664
2009-09-19;0;1;7.416666666666667;1009.75;87.20833333333333;0.0;-1.0;6.008333333333333;1.5;9.5;4.016666666666667;;216.95833333333334;2.5958333333333337;1.4750000000000003;746.0943581780539;47.10979166666666
2009-09-20;0;1;5.291666666666667;1002.5333333333333;83.08333333333333;0.5;-1.0;9.362499999999999;7.4;13.3;6.562500000000001;;225.83333333333334;6.258333333333333;3.6791666666666667;750.4568581780538;58.04125000000002
2009-09-21;0;1;2.125;1001.9083333333336;68.95833333333333;0.0;-1.0;7.054166666666666;4.4;10.3;1.5;;256.1666666666667;6.45;3.679166666666667;752.5110248447205;89.93437500000003
2009-09-22;0;1;4.333333333333333;993.9666666666666;86.25;5.7;-1.0;7.016666666666668;3.6;10.5;4.7541666666666655;;194.25;6.783333333333332;3.6958333333333333;754.5276915113872;67.14125000000001
2009-09-23;0;1;6.166666666666667;984.6208333333334;83.625;0.0;-1.0;7.895833333333332;6.0;11.0;5.15;;244.875;8.049999999999999;4.5166666666666675;757.4235248447205;54.41270833333331
2009-09-24;0;1;4.666666666666667;997.2166666666667;73.91666666666667;0.0;-1.0;4.666666666666666;-1.2;8.3;0.23333333333333328;;292.9583333333333;4.920833333333333;2.9916666666666654;757.4235248447205;64.79666666666667
2009-09-25;0;1;3.9166666666666665;1000.5791666666664;82.25;4.1;-1.0;3.366666666666667;-2.4;6.6;0.3458333333333335;;184.25;6.574999999999999;3.833333333333334;757.4235248447205;77.89375
2009-09-26;0;1;1.875;991.9374999999999;69.45833333333333;0.0;-1.0;8.404166666666667;4.5;11.5;2.733333333333333;;256.0416666666667;12.895833333333334;7.362500000000001;760.8276915113872;83.66375000000002
2009-09-27;0;1;4.083333333333333;990.3166666666666;83.33333333333333;2.5;-1.0;4.279166666666668;1.7;7.2;1.6458333333333333;;250.5;8.237499999999999;4.933333333333333;760.8276915113872;52.71645833333332
2009-09-28;0;1;5.375;984.6041666666665;77.54166666666667;0.0;-1.0;1.2291666666666663;-2.5;3.6;-2.370833333333333;;272.4583333333333;7.104166666666665;4.3375;760.8276915113872;55.69875
2009-09-29;0;1;4.708333333333333;987.8125;79.70833333333333;0.0;-1.0;0.8416666666666667;-1.8;4.7;-2.3333333333333335;;306.4166666666667;5.133333333333334;3.079166666666666;760.8276915113872;57.07270833333333
