OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3065793;6713718;Amaa;246;19810721;1981;7;21;3075000;6715000;15.0;17.0;12.5;4.0;12276;16.2;418.29999999999995;178.0
1;3065793;6713718;Amaa;246;19810722;1981;7;22;3075000;6715000;13.5;14.6;13.6;0.0;272;15.57;426.79999999999995;178.0
1;3065793;6713718;Amaa;246;19810723;1981;7;23;3075000;6715000;16.0;18.5;13.3;0.0;27607;14.73;437.79999999999995;178.0
1;3065793;6713718;Amaa;246;19810724;1981;7;24;3075000;6715000;15.3;17.5;13.8;0.0;9538;16.54;448.09999999999997;178.0
1;3065793;6713718;Amaa;246;19810725;1981;7;25;3075000;6715000;16.0;17.9;13.2;0.0;33531;17.72;459.09999999999997;178.0
1;3065793;6713718;Amaa;246;19810726;1981;7;26;3075000;6715000;16.2;16.9;17.2;2.0;24685;18.13;470.29999999999995;180.0
1;3065793;6713718;Amaa;246;19810727;1981;7;27;3075000;6715000;14.9;17.0;13.0;0.0;14208;14.87;480.19999999999993;180.0
1;3065793;6713718;Amaa;246;19810728;1981;7;28;3075000;6715000;15.4;17.8;12.2;0.0;29043;15.56;490.5999999999999;180.0
1;3065793;6713718;Amaa;246;19810729;1981;7;29;3075000;6715000;16.5;18.0;15.4;0.0;18838;17.51;502.0999999999999;180.0
1;3065793;6713718;Amaa;246;19810730;1981;7;30;3075000;6715000;15.2;16.0;13.0;9.0;8869;16.7;512.3;189.0
1;3065793;6713718;Amaa;246;19810731;1981;7;31;3075000;6715000;16.6;21.0;14.3;0.0;17896;16.13;523.9;189.0
1;3065793;6713718;Amaa;246;19810801;1981;8;1;3075000;6715000;15.5;16.9;13.4;1.0;27072;15.57;534.4;190.0
1;3065793;6713718;Amaa;246;19810802;1981;8;2;3075000;6715000;16.0;17.7;13.9;0.0;25927;14.49;545.4;190.0
1;3065793;6713718;Amaa;246;19810803;1981;8;3;3075000;6715000;16.2;17.0;15.7;0.0;23752;15.34;556.6;190.0
1;3065793;6713718;Amaa;246;19810804;1981;8;4;3075000;6715000;16.6;18.0;16.1;0.0;17852;16.75;568.2;190.0
1;3065793;6713718;Amaa;246;19810805;1981;8;5;3075000;6715000;16.7;18.9;15.4;0.0;22638;16.91;579.9000000000001;190.0
1;3065793;6713718;Amaa;246;19810806;1981;8;6;3075000;6715000;18.0;19.7;16.8;0.0;27853;18.51;592.9000000000001;190.0
1;3065793;6713718;Amaa;246;19810807;1981;8;7;3075000;6715000;17.5;19.4;16.5;11.0;16798;16.32;605.4000000000001;201.0
1;3065793;6713718;Amaa;246;19810808;1981;8;8;3075000;6715000;16.2;17.4;16.0;1.0;12379;15.5;616.6000000000001;202.0
1;3065793;6713718;Amaa;246;19810809;1981;8;9;3075000;6715000;16.8;19.4;13.8;0.0;23561;14.67;628.4000000000001;202.0
1;3065793;6713718;Amaa;246;19810810;1981;8;10;3075000;6715000;17.1;18.7;13.1;1.0;19268;15.08;640.5000000000001;203.0
1;3065793;6713718;Amaa;246;19810811;1981;8;11;3075000;6715000;17.8;20.5;16.4;2.0;12292;15.87;653.3000000000001;205.0
1;3065793;6713718;Amaa;246;19810812;1981;8;12;3075000;6715000;17.2;21.0;13.1;0.0;22056;16.93;665.5000000000001;205.0
1;3065793;6713718;Amaa;246;19810813;1981;8;13;3075000;6715000;17.9;21.3;13.4;0.0;24727;18.09;678.4000000000001;205.0
1;3065793;6713718;Amaa;246;19810814;1981;8;14;3075000;6715000;18.2;19.8;18.0;1.0;11299;19.67;691.6000000000001;206.0
1;3065793;6713718;Amaa;246;19810815;1981;8;15;3075000;6715000;16.8;18.6;14.9;6.0;6542;16.82;703.4000000000001;212.0
1;3065793;6713718;Amaa;246;19810816;1981;8;16;3075000;6715000;15.7;16.7;14.5;12.0;14736;15.91;714.1000000000001;224.0
1;3065793;6713718;Amaa;246;19810817;1981;8;17;3075000;6715000;13.8;16.7;11.9;3.0;4186;13.64;722.9000000000001;227.0
1;3065793;6713718;Amaa;246;19810818;1981;8;18;3075000;6715000;13.5;16.3;10.2;3.0;15688;12.21;731.4000000000001;230.0
1;3065793;6713718;Amaa;246;19810819;1981;8;19;3075000;6715000;14.9;17.1;14.1;0.0;19851;14.51;741.3000000000001;230.0
1;3065793;6713718;Amaa;246;19810820;1981;8;20;3075000;6715000;14.8;16.2;12.4;1.0;13486;14.67;751.1;231.0
1;3065793;6713718;Amaa;246;19810821;1981;8;21;3075000;6715000;14.3;14.2;14.0;31.0;8210;16.01;760.4;262.0
1;3065793;6713718;Amaa;246;19810822;1981;8;22;3075000;6715000;13.9;15.9;12.8;21.0;10301;15.45;769.3;283.0
1;3065793;6713718;Amaa;246;19810823;1981;8;23;3075000;6715000;14.2;14.6;13.8;1.0;12066;14.17;778.5;284.0
1;3065793;6713718;Amaa;246;19810824;1981;8;24;3075000;6715000;12.2;14.3;10.6;0.0;10719;10.68;785.7;284.0
1;3065793;6713718;Amaa;246;19810825;1981;8;25;3075000;6715000;12.1;14.4;10.2;2.0;12156;11.71;792.8000000000001;286.0
1;3065793;6713718;Amaa;246;19810826;1981;8;26;3075000;6715000;12.5;13.2;11.5;3.0;2951;12.93;800.3000000000001;289.0
1;3065793;6713718;Amaa;246;19810827;1981;8;27;3075000;6715000;10.8;11.6;9.6;1.0;5027;11.18;806.1;290.0
1;3065793;6713718;Amaa;246;19810828;1981;8;28;3075000;6715000;10.5;12.6;8.3;6.0;6265;10.2;811.6;296.0
1;3065793;6713718;Amaa;246;19810829;1981;8;29;3075000;6715000;10.6;13.3;7.4;0.0;3456;11.85;817.2;296.0
1;3065793;6713718;Amaa;246;19810830;1981;8;30;3075000;6715000;9.5;12.5;8.3;0.0;5543;10.12;821.7;296.0
1;3065793;6713718;Amaa;246;19810831;1981;8;31;3075000;6715000;9.6;11.4;7.0;0.0;5531;10.86;826.3000000000001;296.0
1;3065793;6713718;Amaa;246;19810901;1981;9;1;3075000;6715000;10.9;11.8;10.2;0.0;13787;12.3;832.2;296.0
1;3065793;6713718;Amaa;246;19810902;1981;9;2;3075000;6715000;11.1;13.4;9.7;0.0;12008;11.43;838.3000000000001;296.0
1;3065793;6713718;Amaa;246;19810903;1981;9;3;3075000;6715000;11.8;14.6;9.0;0.0;19338;12.54;845.1;296.0
1;3065793;6713718;Amaa;246;19810904;1981;9;4;3075000;6715000;11.4;13.0;10.8;0.0;14767;11.6;851.5;296.0
1;3065793;6713718;Amaa;246;19810905;1981;9;5;3075000;6715000;12.0;13.1;9.2;0.0;2056;13.67;858.5;296.0
1;3065793;6713718;Amaa;246;19810906;1981;9;6;3075000;6715000;13.6;16.4;12.1;0.0;21337;12.91;867.1;296.0
1;3065793;6713718;Amaa;246;19810907;1981;9;7;3075000;6715000;11.7;13.2;9.7;0.0;16193;10.24;873.8000000000001;296.0
1;3065793;6713718;Amaa;246;19810908;1981;9;8;3075000;6715000;12.7;13.5;13.1;0.0;9556;13.86;881.5000000000001;296.0
1;3065793;6713718;Amaa;246;19810909;1981;9;9;3075000;6715000;12.4;14.0;11.7;0.0;9354;13.26;888.9000000000001;296.0
1;3065793;6713718;Amaa;246;19810910;1981;9;10;3075000;6715000;10.5;12.1;9.4;0.0;5817;11.93;894.4000000000001;296.0
1;3065793;6713718;Amaa;246;19810911;1981;9;11;3075000;6715000;10.7;12.1;9.9;0.0;4827;12.58;900.1000000000001;296.0
1;3065793;6713718;Amaa;246;19810912;1981;9;12;3075000;6715000;10.4;14.1;9.1;0.0;15066;11.82;905.5000000000001;296.0
1;3065793;6713718;Amaa;246;19810913;1981;9;13;3075000;6715000;10.2;11.8;8.7;0.0;10804;10.2;910.7000000000002;296.0
1;3065793;6713718;Amaa;246;19810914;1981;9;14;3075000;6715000;8.1;10.3;6.1;0.0;10389;7.83;913.8000000000002;296.0
1;3065793;6713718;Amaa;246;19810915;1981;9;15;3075000;6715000;8.6;11.6;3.3;0.0;12428;7.94;917.4000000000002;296.0
1;3065793;6713718;Amaa;246;19810916;1981;9;16;3075000;6715000;8.6;10.5;6.6;0.0;7331;8.51;921.0000000000002;296.0
1;3065793;6713718;Amaa;246;19810917;1981;9;17;3075000;6715000;7.4;9.8;4.3;0.0;7388;7.96;923.4000000000002;296.0
1;3065793;6713718;Amaa;246;19810918;1981;9;18;3075000;6715000;7.3;10.4;3.3;0.0;16549;7.78;925.7000000000002;296.0
1;3065793;6713718;Amaa;246;19810919;1981;9;19;3075000;6715000;9.4;11.8;4.0;0.0;15396;9.02;930.1000000000001;296.0
1;3065793;6713718;Amaa;246;19810920;1981;9;20;3075000;6715000;11.2;13.1;9.6;2.0;9300;9.5;936.3000000000002;298.0
1;3065793;6713718;Amaa;246;19810921;1981;9;21;3075000;6715000;10.1;10.9;9.7;2.0;4719;10.95;941.4000000000002;300.0
1;3065793;6713718;Amaa;246;19810922;1981;9;22;3075000;6715000;11.6;13.8;7.6;1.0;10054;12.74;948.0000000000002;301.0
1;3065793;6713718;Amaa;246;19810923;1981;9;23;3075000;6715000;11.9;13.7;10.7;0.0;8571;12.28;954.9000000000002;301.0
1;3065793;6713718;Amaa;246;19810924;1981;9;24;3075000;6715000;11.6;13.3;8.9;0.0;5888;11.59;961.5000000000002;301.0
1;3065793;6713718;Amaa;246;19810925;1981;9;25;3075000;6715000;12.1;12.9;10.9;4.0;9952;13.3;968.6000000000003;305.0
1;3065793;6713718;Amaa;246;19810926;1981;9;26;3075000;6715000;12.4;13.6;12.3;0.0;4073;13.83;976.0000000000002;305.0
1;3065793;6713718;Amaa;246;19810927;1981;9;27;3075000;6715000;10.3;10.9;7.2;0.0;740;12.69;981.3000000000002;305.0
1;3065793;6713718;Amaa;246;19810928;1981;9;28;3075000;6715000;12.5;12.9;11.7;0.0;895;14.41;988.8000000000002;305.0
1;3065793;6713718;Amaa;246;19810929;1981;9;29;3075000;6715000;13.0;14.0;11.5;2.0;7802;13.98;996.8000000000002;307.0
1;3065793;6713718;Amaa;246;19810930;1981;9;30;3075000;6715000;11.2;13.4;9.8;0.0;5439;12.9;1003.0000000000002;307.0
1;3065793;6713718;Amaa;246;19811001;1981;10;1;3075000;6715000;12.1;12.5;11.4;0.0;5486;13.13;1010.1000000000003;307.0
1;3065793;6713718;Amaa;246;19811002;1981;10;2;3075000;6715000;11.6;13.0;10.1;0.0;2367;13.23;1016.7000000000003;307.0
1;3065793;6713718;Amaa;246;19811003;1981;10;3;3075000;6715000;11.8;13.1;10.3;4.0;5292;12.82;1023.5000000000002;311.0
1;3065793;6713718;Amaa;246;19811004;1981;10;4;3075000;6715000;11.8;12.4;10.3;15.0;2453;13.63;1030.3000000000002;326.0
1;3065793;6713718;Amaa;246;19811005;1981;10;5;3075000;6715000;11.1;11.8;11.1;3.0;2205;11.94;1036.4;329.0
1;3065793;6713718;Amaa;246;19811006;1981;10;6;3075000;6715000;11.3;12.2;9.3;0.0;6410;10.64;1042.7;329.0
1;3065793;6713718;Amaa;246;19811007;1981;10;7;3075000;6715000;10.8;11.7;7.3;2.0;3237;11.58;1048.5;331.0
1;3065793;6713718;Amaa;246;19811008;1981;10;8;3075000;6715000;9.7;10.4;8.7;4.0;3506;9.8;1053.2;335.0
1;3065793;6713718;Amaa;246;19811009;1981;10;9;3075000;6715000;8.9;10.3;6.0;0.0;6215;8.84;1057.1000000000001;335.0
1;3065793;6713718;Amaa;246;19811010;1981;10;10;3075000;6715000;9.9;11.9;6.0;0.0;1699;11.68;1062.0000000000002;335.0
1;3065793;6713718;Amaa;246;19811011;1981;10;11;3075000;6715000;9.4;10.7;7.9;0.0;4416;9.86;1066.4000000000003;335.0
1;3065793;6713718;Amaa;246;19811012;1981;10;12;3075000;6715000;8.6;11.3;5.5;0.0;4994;9.61;1070.0000000000002;335.0
1;3065793;6713718;Amaa;246;19811013;1981;10;13;3075000;6715000;8.1;9.3;6.3;1.0;4067;8.73;1073.1000000000001;336.0
1;3065793;6713718;Amaa;246;19811014;1981;10;14;3075000;6715000;7.1;9.7;4.9;0.0;4438;8.97;1075.2;336.0
1;3065793;6713718;Amaa;246;19811015;1981;10;15;3075000;6715000;5.7;8.2;3.8;1.0;3156;8.61;1075.9;337.0
1;3065793;6713718;Amaa;246;19811016;1981;10;16;3075000;6715000;7.5;9.9;3.5;1.0;6720;7.55;1078.4;338.0
1;3065793;6713718;Amaa;246;19811017;1981;10;17;3075000;6715000;7.9;9.1;5.3;4.0;3823;8.56;1081.3000000000002;342.0
1;3065793;6713718;Amaa;246;19811018;1981;10;18;3075000;6715000;6.9;9.2;5.2;0.0;4628;6.51;1083.2000000000003;342.0
1;3065793;6713718;Amaa;246;19811019;1981;10;19;3075000;6715000;4.8;7.6;1.5;5.0;2084;6.66;1083.2000000000003;347.0
1;3065793;6713718;Amaa;246;19811020;1981;10;20;3075000;6715000;7.2;8.5;5.4;16.0;2230;9.71;1085.4000000000003;363.0
1;3065793;6713718;Amaa;246;19811021;1981;10;21;3075000;6715000;7.2;9.5;5.1;0.0;2826;9.86;1087.6000000000004;363.0
1;3065793;6713718;Amaa;246;19811022;1981;10;22;3075000;6715000;6.2;8.2;4.1;0.0;2023;8.25;1088.8000000000004;363.0
1;3065793;6713718;Amaa;246;19811023;1981;10;23;3075000;6715000;5.7;7.8;2.8;12.0;3558;7.74;1089.5000000000005;375.0
1;3065793;6713718;Amaa;246;19811024;1981;10;24;3075000;6715000;3.4;5.9;2.5;1.0;1545;7.41;1089.5000000000005;376.0
1;3065793;6713718;Amaa;246;19811025;1981;10;25;3075000;6715000;4.3;6.5;1.3;4.0;3745;6.29;1089.5000000000005;380.0
1;3065793;6713718;Amaa;246;19811026;1981;10;26;3075000;6715000;3.9;5.5;2.3;2.0;1347;7.25;1089.5000000000005;382.0
1;3065793;6713718;Amaa;246;19811027;1981;10;27;3075000;6715000;5.7;7.5;2.6;0.0;1761;7.78;1090.2000000000005;382.0
1;3065793;6713718;Amaa;246;19811028;1981;10;28;3075000;6715000;7.3;8.8;3.5;0.0;1689;9.32;1092.5000000000005;382.0
1;3065793;6713718;Amaa;246;19811029;1981;10;29;3075000;6715000;6.8;7.8;5.6;2.0;1593;9.56;1094.3000000000004;384.0
1;3065793;6713718;Amaa;246;19811030;1981;10;30;3075000;6715000;6.0;6.6;4.1;0.0;1793;8.23;1095.3000000000004;384.0
1;3065793;6713718;Amaa;246;19811031;1981;10;31;3075000;6715000;6.6;8.1;2.4;1.0;1926;8.56;1096.9000000000003;385.0
1;3065793;6713718;Amaa;246;19811101;1981;11;1;3075000;6715000;4.7;7.2;3.0;0.0;1904;7.27;1096.9000000000003;385.0
1;3065793;6713718;Amaa;246;19811102;1981;11;2;3075000;6715000;4.9;6.7;3.1;1.0;1359;7.37;1096.9000000000003;386.0
1;3065793;6713718;Amaa;246;19811103;1981;11;3;3075000;6715000;4.0;5.8;1.8;1.0;1731;6.08;1096.9000000000003;387.0
1;3065793;6713718;Amaa;246;19811104;1981;11;4;3075000;6715000;6.7;9.3;2.0;6.0;1234;8.82;1098.6000000000004;393.0
1;3065793;6713718;Amaa;246;19811105;1981;11;5;3075000;6715000;5.6;8.4;3.7;1.0;2291;7.74;1099.2000000000003;394.0
1;3065793;6713718;Amaa;246;19811106;1981;11;6;3075000;6715000;3.4;6.1;1.9;9.0;1856;6.84;1099.2000000000003;403.0
1;3065793;6713718;Amaa;246;19811107;1981;11;7;3075000;6715000;3.4;4.8;1.8;0.0;3724;5.72;1099.2000000000003;403.0
1;3065793;6713718;Amaa;246;19811108;1981;11;8;3075000;6715000;2.9;4.6;1.7;0.0;1645;5.99;1099.2000000000003;403.0
1;3065793;6713718;Amaa;246;19811109;1981;11;9;3075000;6715000;3.7;5.2;1.6;0.0;1812;6.06;1099.2000000000003;403.0
1;3065793;6713718;Amaa;246;19811110;1981;11;10;3075000;6715000;4.8;5.5;3.0;0.0;1400;6.98;1099.2000000000003;403.0
1;3065793;6713718;Amaa;246;19811111;1981;11;11;3075000;6715000;5.3;6.2;4.1;5.0;1272;8.24;1099.5000000000002;408.0
1;3065793;6713718;Amaa;246;19811112;1981;11;12;3075000;6715000;4.3;6.0;2.6;0.0;3239;6.62;1099.5000000000002;408.0
1;3065793;6713718;Amaa;246;19811113;1981;11;13;3075000;6715000;2.7;4.1;0.8;0.0;1436;6.01;1099.5000000000002;408.0
1;3065793;6713718;Amaa;246;19811114;1981;11;14;3075000;6715000;2.9;4.6;0.3;0.0;1359;5.75;1099.5000000000002;408.0
1;3065793;6713718;Amaa;246;19811115;1981;11;15;3075000;6715000;2.6;4.3;1.3;0.0;1706;5.4;1099.5000000000002;408.0
1;3065793;6713718;Amaa;246;19811116;1981;11;16;3075000;6715000;4.1;5.4;1.1;0.0;1640;6.93;1099.5000000000002;408.0
1;3065793;6713718;Amaa;246;19811117;1981;11;17;3075000;6715000;4.8;5.9;2.3;4.0;913;7.49;1099.5000000000002;412.0
1;3065793;6713718;Amaa;246;19811118;1981;11;18;3075000;6715000;5.8;6.9;3.4;20.0;1000;8.66;1100.3000000000002;432.0
1;3065793;6713718;Amaa;246;19811119;1981;11;19;3075000;6715000;5.4;7.7;3.2;2.0;1485;8.18;1100.7000000000003;434.0
1;3065793;6713718;Amaa;246;19811120;1981;11;20;3075000;6715000;4.9;5.9;2.9;6.0;789;7.18;1100.7000000000003;440.0
1;3065793;6713718;Amaa;246;19811121;1981;11;21;3075000;6715000;4.2;7.0;2.5;5.0;933;7.17;1100.7000000000003;445.0
1;3065793;6713718;Amaa;246;19811122;1981;11;22;3075000;6715000;3.8;5.0;2.3;0.0;1488;6.25;1100.7000000000003;445.0
1;3065793;6713718;Amaa;246;19811123;1981;11;23;3075000;6715000;3.2;4.0;1.3;8.0;1280;6.7;1100.7000000000003;453.0
1;3065793;6713718;Amaa;246;19811124;1981;11;24;3075000;6715000;4.9;7.0;3.2;4.0;910;8.09;1100.7000000000003;457.0
1;3065793;6713718;Amaa;246;19811125;1981;11;25;3075000;6715000;1.5;5.2;-0.9;2.0;834;6.4;1100.7000000000003;459.0
1;3065793;6713718;Amaa;246;19811126;1981;11;26;3075000;6715000;-0.5;1.3;-1.1;3.0;1411;5.47;1100.7000000000003;462.0
1;3065793;6713718;Amaa;246;19811127;1981;11;27;3075000;6715000;0.6;2.3;-3.5;2.0;1209;5.28;1100.7000000000003;464.0
1;3065793;6713718;Amaa;246;19811128;1981;11;28;3075000;6715000;3.9;5.9;2.8;9.0;796;7.62;1100.7000000000003;473.0
1;3065793;6713718;Amaa;246;19811129;1981;11;29;3075000;6715000;2.8;4.9;2.1;0.0;951;6.57;1100.7000000000003;473.0
1;3065793;6713718;Amaa;246;19811130;1981;11;30;3075000;6715000;2.9;2.9;1.6;9.0;702;6.56;1100.7000000000003;482.0
1;3065793;6713718;Amaa;246;19811201;1981;12;1;3075000;6715000;3.3;4.5;1.3;0.0;740;6.6;1100.7000000000003;482.0
1;3065793;6713718;Amaa;246;19811202;1981;12;2;3075000;6715000;2.9;3.7;0.8;1.0;973;6.12;1100.7000000000003;483.0
1;3065793;6713718;Amaa;246;19811203;1981;12;3;3075000;6715000;3.9;5.9;1.7;7.0;638;7.15;1100.7000000000003;490.0
1;3065793;6713718;Amaa;246;19811204;1981;12;4;3075000;6715000;2.6;6.1;0.5;2.0;957;6.34;1100.7000000000003;492.0
1;3065793;6713718;Amaa;246;19811205;1981;12;5;3075000;6715000;-0.3;1.2;-1.2;1.0;734;5.46;1100.7000000000003;493.0
1;3065793;6713718;Amaa;246;19811206;1981;12;6;3075000;6715000;-2.9;-0.6;-2.6;0.0;797;4.23;1100.7000000000003;493.0
1;3065793;6713718;Amaa;246;19811207;1981;12;7;3075000;6715000;-0.9;0.6;-5.4;8.0;684;4.77;1100.7000000000003;501.0
1;3065793;6713718;Amaa;246;19811208;1981;12;8;3075000;6715000;0.3;0.3;0.4;3.0;771;5.59;1100.7000000000003;504.0
1;3065793;6713718;Amaa;246;19811209;1981;12;9;3075000;6715000;-1.0;0.7;-2.4;0.0;887;4.87;1100.7000000000003;504.0
1;3065793;6713718;Amaa;246;19811210;1981;12;10;3075000;6715000;-2.8;-2.1;-3.7;0.0;795;3.94;1100.7000000000003;504.0
1;3065793;6713718;Amaa;246;19811211;1981;12;11;3075000;6715000;-0.2;2.6;-5.5;4.0;752;4.98;1100.7000000000003;508.0
1;3065793;6713718;Amaa;246;19811212;1981;12;12;3075000;6715000;-0.4;2.3;2.6;3.0;473;4.92;1100.7000000000003;511.0
1;3065793;6713718;Amaa;246;19811213;1981;12;13;3075000;6715000;-3.5;-1.0;-7.4;1.0;984;4.4;1100.7000000000003;512.0
1;3065793;6713718;Amaa;246;19811214;1981;12;14;3075000;6715000;-4.6;-4.5;-6.8;7.0;637;3.52;1100.7000000000003;519.0
1;3065793;6713718;Amaa;246;19811215;1981;12;15;3075000;6715000;-3.9;-2.1;-5.1;1.0;774;4.02;1100.7000000000003;520.0
1;3065793;6713718;Amaa;246;19811216;1981;12;16;3075000;6715000;-3.4;-3.6;-5.4;0.0;822;3.96;1100.7000000000003;520.0
1;3065793;6713718;Amaa;246;19811217;1981;12;17;3075000;6715000;-0.1;-0.7;-5.3;0.0;672;3.81;1100.7000000000003;520.0
1;3065793;6713718;Amaa;246;19811218;1981;12;18;3075000;6715000;-0.6;-0.2;-2.6;0.0;573;4.42;1100.7000000000003;520.0
1;3065793;6713718;Amaa;246;19811219;1981;12;19;3075000;6715000;-3.6;-1.4;-6.8;0.0;622;3.56;1100.7000000000003;520.0
1;3065793;6713718;Amaa;246;19811220;1981;12;20;3075000;6715000;-3.9;-2.1;-4.6;1.0;631;3.61;1100.7000000000003;521.0
1;3065793;6713718;Amaa;246;19811221;1981;12;21;3075000;6715000;-3.6;-1.7;-5.5;4.0;553;4.21;1100.7000000000003;525.0
1;3065793;6713718;Amaa;246;19811222;1981;12;22;3075000;6715000;-1.7;-0.9;-2.9;0.0;594;5.09;1100.7000000000003;525.0
1;3065793;6713718;Amaa;246;19811223;1981;12;23;3075000;6715000;-2.0;-0.3;-2.4;0.0;766;4.68;1100.7000000000003;525.0
1;3065793;6713718;Amaa;246;19811224;1981;12;24;3075000;6715000;-6.1;-2.2;-7.7;2.0;648;3.57;1100.7000000000003;527.0
1;3065793;6713718;Amaa;246;19811225;1981;12;25;3075000;6715000;-7.1;-6.3;-9.8;4.0;558;2.98;1100.7000000000003;531.0
1;3065793;6713718;Amaa;246;19811226;1981;12;26;3075000;6715000;-2.0;0.6;-7.0;6.0;560;4.6;1100.7000000000003;537.0
1;3065793;6713718;Amaa;246;19811227;1981;12;27;3075000;6715000;-1.5;-0.6;-4.0;13.0;570;4.77;1100.7000000000003;550.0
1;3065793;6713718;Amaa;246;19811228;1981;12;28;3075000;6715000;-3.1;0.0;-5.0;0.0;606;4.61;1100.7000000000003;550.0
1;3065793;6713718;Amaa;246;19811229;1981;12;29;3075000;6715000;-2.7;-0.8;-7.8;3.0;680;4.27;1100.7000000000003;553.0
1;3065793;6713718;Amaa;246;19811230;1981;12;30;3075000;6715000;-1.1;-0.3;-2.6;7.0;600;5.23;1100.7000000000003;560.0
1;3065793;6713718;Amaa;246;19811231;1981;12;31;3075000;6715000;-1.2;-0.2;-1.9;0.0;628;5.36;1100.7000000000003;560.0
1;3065793;6713718;Amaa;246;19820101;1982;1;1;3075000;6715000;-5.9;-1.4;-9.2;1.0;603;3.75;0.0;1.0
1;3065793;6713718;Amaa;246;19820102;1982;1;2;3075000;6715000;-9.6;-8.7;-13.5;2.0;730;2.18;0.0;3.0
1;3065793;6713718;Amaa;246;19820103;1982;1;3;3075000;6715000;-4.6;-2.4;-10.3;10.0;523;4.15;0.0;13.0
1;3065793;6713718;Amaa;246;19820104;1982;1;4;3075000;6715000;-8.2;-2.0;-12.7;3.0;726;3.22;0.0;16.0
1;3065793;6713718;Amaa;246;19820105;1982;1;5;3075000;6715000;-11.8;-10.8;-12.2;0.0;845;1.93;0.0;16.0
1;3065793;6713718;Amaa;246;19820106;1982;1;6;3075000;6715000;-10.9;-8.7;-12.9;0.0;969;1.96;0.0;16.0
1;3065793;6713718;Amaa;246;19820107;1982;1;7;3075000;6715000;-10.1;-7.9;-12.3;0.0;1239;2.44;0.0;16.0
1;3065793;6713718;Amaa;246;19820108;1982;1;8;3075000;6715000;-6.0;-2.3;-13.3;0.0;1152;2.64;0.0;16.0
1;3065793;6713718;Amaa;246;19820109;1982;1;9;3075000;6715000;-5.8;-0.1;-11.3;0.0;1189;3.11;0.0;16.0
1;3065793;6713718;Amaa;246;19820110;1982;1;10;3075000;6715000;-3.0;-1.7;-11.8;0.0;1195;4.1;0.0;16.0
1;3065793;6713718;Amaa;246;19820111;1982;1;11;3075000;6715000;-4.5;-2.9;-5.7;0.0;786;3.84;0.0;16.0
1;3065793;6713718;Amaa;246;19820112;1982;1;12;3075000;6715000;-2.3;-0.5;-10.3;0.0;1257;4.04;0.0;16.0
1;3065793;6713718;Amaa;246;19820113;1982;1;13;3075000;6715000;1.2;1.3;-0.6;0.0;591;4.35;0.0;16.0
1;3065793;6713718;Amaa;246;19820114;1982;1;14;3075000;6715000;0.8;1.8;-2.1;0.0;1253;5.73;0.0;16.0
1;3065793;6713718;Amaa;246;19820115;1982;1;15;3075000;6715000;1.1;2.9;-0.6;0.0;1229;5.37;0.0;16.0
1;3065793;6713718;Amaa;246;19820116;1982;1;16;3075000;6715000;-1.3;0.7;-4.2;0.0;595;4.51;0.0;16.0
1;3065793;6713718;Amaa;246;19820117;1982;1;17;3075000;6715000;0.0;1.3;-2.2;0.0;1591;5.43;0.0;16.0
1;3065793;6713718;Amaa;246;19820118;1982;1;18;3075000;6715000;1.8;2.6;0.9;0.0;1741;5.4;0.0;16.0
1;3065793;6713718;Amaa;246;19820119;1982;1;19;3075000;6715000;0.4;0.5;0.9;0.0;1900;5.79;0.0;16.0
1;3065793;6713718;Amaa;246;19820120;1982;1;20;3075000;6715000;-1.9;-1.0;-0.2;0.0;1386;5.18;0.0;16.0
1;3065793;6713718;Amaa;246;19820121;1982;1;21;3075000;6715000;-3.1;-2.1;-3.6;0.0;1132;4.85;0.0;16.0
1;3065793;6713718;Amaa;246;19820122;1982;1;22;3075000;6715000;-5.1;-3.4;-7.6;0.0;1224;3.88;0.0;16.0
1;3065793;6713718;Amaa;246;19820123;1982;1;23;3075000;6715000;-5.4;-2.7;-5.3;0.0;998;4.11;0.0;16.0
1;3065793;6713718;Amaa;246;19820124;1982;1;24;3075000;6715000;-5.3;-2.1;-12.1;0.0;2388;3.14;0.0;16.0
1;3065793;6713718;Amaa;246;19820125;1982;1;25;3075000;6715000;-3.6;-1.6;-6.0;3.0;1147;4.1;0.0;19.0
1;3065793;6713718;Amaa;246;19820126;1982;1;26;3075000;6715000;-3.4;-2.4;-3.4;0.0;831;4.24;0.0;19.0
1;3065793;6713718;Amaa;246;19820127;1982;1;27;3075000;6715000;-3.7;-1.5;-6.6;0.0;2086;3.48;0.0;19.0
1;3065793;6713718;Amaa;246;19820128;1982;1;28;3075000;6715000;-1.9;-0.9;-6.7;2.0;2642;3.42;0.0;21.0
1;3065793;6713718;Amaa;246;19820129;1982;1;29;3075000;6715000;-1.5;0.7;0.9;0.0;715;4.81;0.0;21.0
1;3065793;6713718;Amaa;246;19820130;1982;1;30;3075000;6715000;-7.5;-5.6;-7.5;0.0;1670;3.29;0.0;21.0
1;3065793;6713718;Amaa;246;19820131;1982;1;31;3075000;6715000;-10.7;-8.6;-11.4;0.0;1524;2.3;0.0;21.0
1;3065793;6713718;Amaa;246;19820201;1982;2;1;3075000;6715000;-6.4;-4.5;-9.5;0.0;2541;2.9;0.0;21.0
