time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2010-07-25;0;1;5.291666666666667;1022.2243055555557;77.51388888888889;4.483333333333333;-1.0;11.758333333333335;7.1;16.5;7.555555555555559;;77.88194444444444;3.0861111111111117;1.7458333333333333;413.98890534351835;106.18270833333332
2010-07-26;0;1;5.479166666666667;1018.6416666666672;85.00694444444444;0.08333333333333333;-1.0;11.6173611111111;7.7;16.2;9.027777777777775;;63.86805555555556;3.678472222222225;2.1305555555555546;420.60626645462946;180.9552083333334
2010-07-27;0;1;7.075757575757576;1011.266666666667;94.10606060606061;0.6455172413793103;-1.0;15.922727272727274;11.0;21.4;14.957575757575762;;88.58333333333333;3.3575757575757565;1.6196969696969696;431.52899372735675;88.03312499999998
2010-07-28;0;1;6.847222222222222;1011.0506944444442;90.31944444444444;0.0;-1.0;16.50069444444445;13.3;18.3;14.882638888888879;;177.20833333333334;4.039583333333336;2.2284722222222224;443.0296881718012;88.9570833333333
2010-07-29;0;1;7.8671328671328675;1015.4468531468531;94.2027972027972;0.2;-1.0;13.466433566433556;12.4;16.0;12.532867132867139;;34.74825174825175;4.678321678321678;2.760839160839159;451.49612173823476;66.89041666666667
2010-07-30;0;1;5.597222222222222;1008.1868055555561;88.98611111111111;0.2833333333333333;-1.0;16.677083333333332;12.5;22.2;14.756944444444441;;104.375;5.468055555555559;3.065277777777778;463.1732050715681;92.551875
2010-07-31;0;1;5.090277777777778;1004.4458333333338;82.54861111111111;1.1833333333333333;-1.0;15.801388888888884;13.6;20.7;12.570138888888899;;196.40972222222223;8.427083333333336;4.6090277777777775;473.97459396045696;153.6575
2010-08-01;0;1;3.0694444444444446;1006.7715277777783;73.63194444444444;0.0;-1.0;16.292361111111113;11.5;20.8;11.140277777777785;;219.77777777777777;6.548611111111112;3.7125000000000017;485.2669550715681;184.3930208333333
2010-08-02;0;1;6.076388888888889;1007.8680555555558;88.63888888888889;10.333333333333334;-1.0;15.176388888888889;12.3;20.9;13.150694444444444;;193.8125;6.227777777777775;3.5222222222222235;495.44334396045696;125.44156250000002
2010-08-03;0;1;5.736111111111111;1007.8402777777784;85.92361111111111;0.95;-1.0;14.679861111111105;11.9;19.8;12.106944444444444;;201.03472222222223;3.3083333333333336;1.7777777777777775;505.12320507156807;182.48458333333332
2010-08-04;0;1;4.423611111111111;1008.0930555555559;78.93055555555556;5.233333333333333;-1.0;14.334722222222224;10.0;18.9;10.381250000000001;;129.63888888888889;4.201388888888889;2.421527777777778;514.4579272937902;167.89493750000003
2010-08-05;0;1;6.0;1006.6804195804197;94.95804195804196;9.433333333333332;-1.0;11.855944055944052;6.6;14.5;11.030069930069931;;202.37762237762237;5.356643356643357;3.1412587412587403;521.3138713497343;88.45072916666668
2010-08-06;0;1;1.2083333333333333;1020.4770833333328;79.14583333333333;0.0;-1.0;14.44305555555556;6.5;21.2;10.474999999999998;;131.52083333333334;4.052083333333333;2.350694444444444;530.7569269052899;209.90596479414106
2010-08-07;0;1;1.6597222222222223;1019.7270833333338;67.25;0.0;-1.0;17.991666666666664;12.1;22.9;11.363888888888885;;199.92361111111111;5.79861111111111;3.3659722222222217;543.7485935719566;222.5901495381454
2010-08-08;0;1;4.395833333333333;1015.5916666666666;81.14583333333333;1.6333333333333333;-1.0;17.22986111111111;12.5;22.5;13.57013888888889;;118.80555555555556;2.115277777777778;1.029166666666667;555.9784546830676;140.4118028151743
2010-08-09;0;1;7.611111111111111;1013.069444444444;93.88888888888889;2.6999999999999997;-1.0;11.786111111111115;9.3;14.3;10.811111111111115;;38.71527777777778;7.268055555555557;4.206944444444446;562.7645657941788;31.853450863029774
2010-08-10;0;1;6.006944444444445;1012.5999999999991;88.5;0.0;-1.0;10.222916666666658;6.1;13.0;8.352777777777781;;79.71527777777777;3.331944444444442;2.0118055555555556;567.9874824608454;82.34973584320511
2010-08-11;0;1;2.5902777777777777;1012.1472222222224;82.16666666666667;0.0;-1.0;12.454166666666667;5.3;19.1;9.306944444444447;;194.15277777777777;4.784027777777777;2.763888888888889;575.441649127512;201.04358333333334
2010-08-12;0;1;5.340277777777778;1021.5222222222221;76.83333333333333;0.0;-1.0;11.17638888888889;3.6;16.8;7.081944444444441;;141.05555555555554;5.35625;3.080555555555556;581.618038016401;171.68543750000003
2010-08-13;0;1;5.333333333333333;1021.1819444444437;92.38888888888889;12.066666666666666;-1.0;14.507638888888883;11.6;20.7;13.205555555555557;;218.99305555555554;4.980555555555553;2.6590277777777773;591.1256769052899;72.82547916666668
2010-08-14;0;1;5.805555555555555;1013.172916666666;92.19444444444444;8.683333333333332;-1.0;15.715972222222227;9.8;21.3;14.357638888888895;;221.52777777777777;7.8298611111111125;4.45486111111111;601.8416491275121;119.31835416666672
2010-08-15;0;1;2.3680555555555554;1014.9013888888886;67.40972222222223;0.0;-1.0;8.738194444444444;2.3;12.5;2.7319444444444447;;292.25;11.365972222222224;6.481249999999997;605.5798435719565;182.03320833333333
2010-08-16;0;1;0.4825174825174825;1022.936363636364;62.72727272727273;0.0;-1.0;6.093706293706293;1.0;11.7;-1.1048951048951048;;291.86713286713285;6.790209790209788;3.8923076923076922;606.6735498656628;220.95993750000008
2010-08-17;0;1;3.4791666666666665;1016.4222222222229;67.57638888888889;0.0;-1.0;7.1277777777777755;1.8;13.2;1.228472222222222;;218.90972222222223;4.395138888888887;2.512500000000001;608.8013276434406;159.02033333333338
2010-08-18;0;1;3.097902097902098;1014.9783216783214;71.96503496503496;0.0;-1.0;5.827272727272727;1.4;10.5;0.9454545454545453;;133.7902097902098;6.072027972027971;3.4139860139860136;609.6286003707133;189.01116666666667
2010-08-19;0;1;7.743055555555555;1013.6541666666661;80.25;0.0;-1.0;5.854861111111114;3.5;8.2;2.659722222222223;;54.97222222222222;2.569444444444445;1.1277777777777773;610.4834614818244;74.3068125
2010-08-20;0;1;3.2847222222222223;1013.5173611111107;76.625;0.0;-1.0;8.583333333333336;4.2;13.8;4.50763888888889;;204.72916666666666;3.8513888888888874;2.0868055555555554;614.0667948151578;176.99116666666671
2010-08-21;0;1;5.902777777777778;1010.4319444444441;80.22916666666667;0.0;-1.0;9.411805555555556;4.6;13.5;5.877777777777776;;145.97916666666666;2.790277777777779;1.6687499999999997;618.4786003707134;101.88845833333332
