time;t_mean;rainfall;rh;vpd;wind;radiation;lamposumma_v
2011-08-26;15.7;0.7;96.33333333333333;0.06874999999999999;3.2108333333333334;40.97222222222222;944.5
2011-08-27;16.1;0.0;91.0;0.19833333333333333;3.247083333333333;91.31944444444444;955.6
2011-08-28;15.8;0.1;88.33333333333333;0.22416666666666665;4.101249999999999;65.97222222222223;966.4
2011-08-29;11.5;0.1;72.91666666666667;0.4558333333333333;3.669166666666667;133.91203703703704;972.9
2011-08-30;11.0;0.1;86.04166666666667;0.24541666666666664;1.04375;163.0787037037037;978.9
2011-08-31;11.4;0.0;91.70833333333333;0.12625;2.06375;115.39351851851852;985.3
2011-09-01;9.8;0.0;74.79166666666667;0.3666666666666667;2.51375;121.41203703703704;990.1
2011-09-02;9.2;0.2;81.29166666666667;0.26875;2.870416666666667;122.80092592592592;994.3
2011-09-03;10.8;1.0;85.29166666666667;0.22166666666666668;2.424583333333333;98.61111111111111;1000.1
2011-09-04;12.2;1.2;92.66666666666667;0.115;3.934583333333333;38.541666666666664;1007.3
2011-09-05;15.4;0.2;85.29166666666667;0.2754166666666667;5.39875;80.0925925925926;1017.6999999999999
2011-09-06;13.3;2.8;91.66666666666667;0.12791666666666665;5.112916666666666;36.458333333333336;1026.0
2011-09-07;12.0;41.2;96.95833333333333;0.0425;5.860416666666667;23.61111111111111;1033.0
2011-09-08;11.9;0.6;92.0;0.12708333333333333;2.6983333333333337;97.91666666666667;1039.9
2011-09-09;11.8;7.1;98.29166666666667;0.025833333333333333;2.5608333333333335;55.55555555555556;1046.7
2011-09-10;11.4;1.9;97.875;0.03291666666666667;1.06375;81.13425925925925;1053.1
2011-09-11;9.8;7.3;89.29166666666667;0.17041666666666666;3.2108333333333334;99.53703703703704;1057.9
2011-09-12;13.9;3.8;97.79166666666667;0.03666666666666667;4.147083333333334;38.773148148148145;1066.8
2011-09-13;12.3;19.0;99.125;0.011666666666666665;3.9916666666666667;35.532407407407405;1074.1
2011-09-14;12.3;17.5;96.95833333333333;0.04541666666666667;2.752083333333333;35.06944444444444;1081.4
2011-09-15;10.5;0.0;73.625;0.35375;4.842083333333333;38.773148148148145;1086.9
2011-09-16;9.7;0.6;71.5;0.3854166666666667;4.04875;90.97222222222223;1091.6
2011-09-17;5.1;0.0;69.79166666666667;0.3558333333333333;1.8091666666666668;81.82870370370371;1091.7
2011-09-18;4.5;0.1;76.20833333333333;0.30291666666666667;1.745;110.06944444444444;1091.7
2011-09-19;7.6;4.8;89.20833333333333;0.1425;4.46875;80.55555555555556;1094.3
2011-09-20;10.5;3.5;89.45833333333333;0.15791666666666668;2.747916666666667;79.97685185185185;1099.8
2011-09-21;9.2;0.3;96.25;0.05333333333333334;1.6216666666666668;69.44444444444444;1104.0
2011-09-22;8.4;11.4;98.91666666666667;0.012499999999999999;2.4408333333333334;25.0;1107.4
2011-09-23;5.0;2.6;93.66666666666667;0.0575;3.893333333333333;35.18518518518518;1107.4
2011-09-24;6.1;0.0;75.29166666666667;0.26666666666666666;3.215;80.78703703703704;1108.5
2011-09-25;7.3;0.0;83.625;0.20791666666666667;1.7104166666666665;91.08796296296296;1110.8
2011-09-26;8.2;2.7;95.0;0.06791666666666667;3.89;40.85648148148148;1114.0
2011-09-27;9.4;6.0;73.625;0.34208333333333335;6.281666666666666;81.59722222222223;1118.4
2011-09-28;8.4;1.1;76.25;0.30541666666666667;4.134166666666666;63.19444444444444;1121.8
2011-09-29;11.0;2.9;91.125;0.115;3.768333333333333;39.236111111111114;1127.8
2011-09-30;11.1;0.0;68.16666666666667;0.46;5.1525;71.75925925925925;1133.9
2011-10-01;6.8;0.0;81.58333333333333;0.21875;2.36;96.87499999999999;1135.7
2011-10-02;8.9;2.8;90.75;0.10375000000000001;4.035833333333334;27.89351851851852;1139.6
2011-10-03;4.1;0.0;85.5;0.17;2.1191666666666666;88.42592592592592;1139.6
2011-10-04;7.4;5.1;86.66666666666667;0.16333333333333333;3.7375000000000003;54.166666666666664;1142.0
2011-10-05;4.5;0.0;72.5;0.30833333333333335;4.41375;83.2175925925926;1142.0
2011-10-06;7.0;1.8;94.45833333333333;0.05708333333333334;3.4308333333333336;12.5;1144.0
2011-10-07;4.7;7.3;94.20833333333333;0.05125;5.53125;11.458333333333334;1144.0
2011-10-08;4.5;0.0;70.45833333333333;0.27416666666666667;3.7358333333333333;77.66203703703704;1144.0
2011-10-09;1.2;3.6;85.25;0.10583333333333333;3.765833333333333;52.199074074074076;1144.0
2011-10-10;3.2;0.6;93.58333333333333;0.05666666666666667;2.481666666666667;40.97222222222222;1144.0
2011-10-11;1.9;0.0;84.58333333333333;0.13333333333333333;2.9966666666666666;44.56018518518518;1144.0
2011-10-12;2.9;0.0;76.29166666666667;0.20208333333333336;4.557083333333334;60.416666666666664;1144.0
2011-10-13;2.6;0.0;64.29166666666667;0.285;4.583749999999999;68.75;1144.0
2011-10-14;-0.5;0.0;85.04166666666667;0.10375000000000001;2.2566666666666664;61.458333333333336;1144.0
2011-10-15;1.2;0.1;78.54166666666667;0.165;3.10875;54.050925925925924;1144.0
2011-10-16;2.4;0.0;87.91666666666667;0.1025;2.7025;57.523148148148145;1144.0
2011-10-17;2.6;0.2;94.95833333333333;0.043333333333333335;2.6679166666666667;54.050925925925924;1144.0
2011-10-18;6.4;14.9;98.375;0.01625;5.214166666666666;9.722222222222221;1145.4
2011-10-19;3.0;5.8;91.41666666666667;0.07125;5.388750000000001;30.208333333333332;1145.4
2011-10-20;1.7;0.3;81.70833333333333;0.14958333333333332;4.652916666666667;43.40277777777778;1145.4
